,local_id,tweet,primary_emotion,anger,disgust,fear,sadness,happiness,surprise
147,1636875238985154560,تولدم مبارک تولد,happiness,0,0,0,0,1,0
148,1611299919524163584, ببخشید شرمنده از کجا معلوم منبع ژوپیتر درست باشد آخر بالاخره نباید یک خبرگزاری بین اللملی آن را تایید کند,surprise,1,1,1,1,0,1
149,1427725282790813701,برقراری فوق العاده خاص مدافعان سلامت با ضریب حداقل کمترین قدردانی و جبران از طرف دولتمردان و مسئولین در مقابل ماه جانفشانی و ایثارگری این عزیزان می باشد ,sadness,1,0,1,1,0,0
150,1498034521849008128,ای کاش؛ دنیا بک بار هم که شده جنگ را برعکس می دید؛ می نوشت و می خواند آن وقت بود که همه صاحب گنج می شدند گنجی به وسعت تمام دنیا گنجی به نام صلح و آرامش,sadness,0,0,0,1,1,0
151,1632432453905162240,نمایندگان با افزایش پلکانی حقوق مخالفت کردن ولی خودشون دم انتخابات که میشه کمر مردم و پله میکنن برای گرفتن حقوق بیشتر,anger,1,1,0,1,0,1
152,1559253357272899586,نقش کلیدی و تصمیم‌گیر دکتر مخبر در حل مشکلات زیرساختی و گره‌گشایی از کلان پروژه‌های وزارتخانه‌ها غیر قابل انکار است‌ اهمیت این جایگاه محوری و اثرگذار را تنها کسانی می‌دانند که مستقیما درگیر حل مسائل و مشکلات اساسی کشور هستند نه کسانی که تنها هنرشان سخن گفتن از مشکلات است,other,0,0,0,0,0,0
153,1500528501828599817,از ایراداتی که به روش تربیت والدین به خصوص مادرم دارم اینه که ما رو به شدت به خودشون وابسته نگه داشتن البته به روشی که بلد بودند بچه‌ها رو بزرگ کردن اما تاثیر منفی این شیوه تربیتی به قدری زیاد بود که سالها طول کشید تا شخصیت مستقلی برای خودم بسازم ازین بابت گله‌مندم,sadness,1,1,0,1,0,0
154,1657453582113820672,شش سال پیش با بچه‌های دوره دانشگاه یه فوتبال سالنی رو شروع کردیم تو این شش سال حدود نفر از بچه‌هایی که می‌اومدن به تدریج مهاجرت کردن و هی آدم جایگزین کردیم و هی آدم‌های قبلی رفتند الان به زور دو تا تیم پنج نفره میشیم سال بعد باید شوت یه ضرب بازی کنیم,sadness,1,1,0,1,0,0
155,1387379686863482886,دوباره سردار ترور کردند این بار کار خودی ها بود و این بار روح سردار را هدف قرار دادند غافل از اینکه خاک به سمت خورشید ریخته اند جناب ظریف حرف های شما عاری از ظرافت بود که انشاالله از سر جهل است نه از روی عناد ومکروا ومکر الله والله خیر الماکرین,sadness,1,1,1,1,0,1
156,1637545890897448961,سال پس از حمله به عراق آمریکایی ها درباره این جنگ چه می گویند دو دهه پس از حمله نظامی ایالات متحده به عراق بسیاری از مردم امریکا معتقدند که این تصمیم اشتباه بود؛ برای بسیاری از سیاستمداران دخیل در این تصمیم‌گیری اما اشغال عراق هنوز توجیه‌پذیر است,sadness,1,1,1,1,0,1
157,1592644446403063808,مهم برای عدم حضور ملت درخیابان و راحت کردن نیروهای رژیم سرکوب لازم نیست نیرو بخیابان ببرید کافیست چند موضوع در باب فدرالیسم و تجزیه طلبی ویا پرچم رنگین کمانی ویاعکسهای خاتمی ویاپرچم چندحزب مفلوک کردی چپ را منتشرکنید همه ایرانیان معترض بخانه بر میگردند,anger,1,1,0,1,0,0
158,1473722722542891010,آقای نسیم طالب یه جمله خیلی زیبا درباره عشق و فداکاری گفتن عشق بدون فداکاری مانند دزدی است ,sadness,0,0,0,1,0,0
159,1655557376630554626,فهم این مسئله که جنایت اخیر توسط حکومت به قصد ایجاد ترس و به تعویق انداختن موج بعدی اعتراضات است سخت نیست اما اینکه مردم در نگاه شما تا زمانی فهم دارند که برای شما هورا بکشند همان خصلت اصلاح‌طلبان غم‌انگیز است شما که از تاریخ هر جنایتی مطلعید بفرمایید مردم چه زمانی حرف بزنند,anger,1,1,0,1,0,1
160,1656718343955423236,هر دفعه ک بعد مدت ها میام خونه خودمو وزن میکنم و از افزایش وزنم ذوق میکنم,happiness,0,0,0,0,1,0
161,1455206997918289923,با بروز وظهور کرونا در جهان طغیانی در مرگ و میر رونقی در بعضی کسب وکارها رکودی در برخی صنوف و سکون و بعضا تنفسی در پاره ای از حوزه هانظیر محیط زیست فرهنگی اقتصادی و پیش آمد احتمالا با کمرنگ تر شدن این بیماری باید شاهد رکود صنوف و رونق و طغیانی در مسائل دیگر باشیم,sadness,1,1,1,1,0,1
162,1637919166413041665,سال داره نو میشه اما دلی خوش نیست لبی خندان نیست عید می آید ولی برای اولین بار عیدی نیست یک حایی در همین نزدیکی دلی غمگین است چشمی خون بار است و فرزندی پدری مادری خواهری برادری در زیر خاک مدفون,sadness,1,1,1,1,0,0
163,1659510395596308480,کشتید که بترسیم از شما که جز گلوله و طناب دار چیزی برای ماندن ندارید جابران پست مظلوم کش,anger,1,1,1,1,0,1
164,1632046627350368258,امروز با افتخار می‌توان گفت که بخش قابل توجهی از بدنه صنعت فضایی را جوانان نخبه‌ای شکل میدهند که عزم‌شان رساندن کشور به قله‌هاست شورایعالی فضایی قله‌ای کاملا دست‌یافتنی را در قالب برنامه ساله فضایی تدوین کرده و ان شا الله این قله را همین جوانان نخبه فتح خواهند کرد,happiness,0,0,0,0,1,0
165,1635808572524351488, کتاب سرگردانی یا مسیر بسوی خدا نوشته ی سید احمد الحسن هستش خواندنش به ما کمک میکنه از گمراهی و سرگردانی که در این دنیا دچارش شدیم نجات پیدا کنیم و راه حق رو خیلی واضح نشون میده لینک,other,0,0,0,0,0,0
166,1657443945465405440,ادم مرده رو شاید بشه زنده کرد ولی ایمپرشن مرده رو هرگز,sadness,1,1,1,1,0,1
167,1449302652836319232,امروز گویا روز جهانی غذاست ناهار چی دارین ما دیروز ته چین زعفرانی مرغ با دوغ و ماست گوسفندی داشتیم اما امروزو بی اطلاعم حقیقتا,sadness,1,1,0,1,0,1
168,1500771757959041026,تنها جایی که هیچ وقت دست خالی ازش برنگشتم دماغم بوده,happiness,0,0,0,0,1,0
169,1655506081831874561,دوشنبه سیاه بورس رسیدن ارزش صفوف فروش به همت علی رغم دامنه های درصدی رتبه اول در تاریخ بورس ریزش درصدی شاخص هموزن رتبه اول در تاریخ ریزش درصدی شاخص کل رتبه دوم در تاریخ خروج همتی پول حقیقی رتبه سوم در تاریخ آقای رئیسی توی بورس عطش‌کشی کردید,anger,1,1,1,1,0,1
170,1599979646418055171,ببینید چقدر قشنگه که ما نه تنها ج ا رو شکست میدیم بلکه افسر اطلاعاتی اسراییل رو هم شکست میدیم پرده‌ها در حال افتادنه و جالبیش اینکه هیچ چیزی ما رو متعجب نمیکنه اینقدر دیدیم ازشون که هر چی میشه میگیم اوکی به مسیرمون ادامه میدیم,happiness,1,1,1,1,1,1
171,1493489086476308482,سایه اش تا به ابد از سر من کم نشود گردنم پیش کسی غیر علی خم نشود,sadness,0,1,0,1,0,0
172,1647210084320018432,کسانی که مدعی اند توقیف خودرو برای کشف حجاب قانونی نیست ظاهرا حتی یک بار هم ماده قانون م ا را نخوانده و در تعریف بدیهیاتی مانند اینکه خودرو حریم خصوصی است یا عمومی دچار مشکلند طبق ماده قانون آیین دادرسی کیفری جرم مشهود تعریف و تبیین شده و وظایف و اختیارات ضابطان مقرر شده,anger,1,1,1,1,0,1
173,1636766908023472128,نماینده آمریکا در سازمان ملل می‌گوید که این کشور میلیون دلار کمک بشردوستانه به شهروندان ونزوئلا اختصاص داده است,happiness,0,0,0,0,1,1
174,1603455655632945169,ما بر این باوریم که فروش پوکه‌ی تفنگ ساچمه ای ساخت اتحادیه اروپا نقض آشکار قوانین شورای اتحادیه اروپا شماره مصوب آوریل است,sadness,1,1,0,1,0,1
175,1617852865850273794, همفکران و دوستان تو بودن که همیشه با پرچم تجزیه طلبی در همه جا حاضر می‌شدند و مورد تایید و تشویق شما هم بودن,happiness,0,0,0,0,1,0
176,1657042947001528321,به جای تهیه بسته معیشتی پریود و روتین کردنش خوبه که بدونید خانم‌ها در این دوران از نظر روحی و جسمی چه تغییراتی دارن بدونید که علیرغم تلاششون برای انجام کارهای همیشگی به خاطر درد خونریزی و خستگی این روزها درک کمک و همراهی شما براشون از شکلات خوشحال‌کننده‌تره,happiness,0,0,0,0,1,0
177,1637630364385460224,حداقل حقوق میلیون تومان تعیین شد در حالیکه حداقل سبد معیشتی طبق محاسبه دولت میلیون تومان است چه کسی مسئول پر کردن این شکاف است کارگران در سال آینده چاره ای جز تشدید فشار برای ترمیم دستمزد نخواهند داشت,sadness,1,1,1,1,0,1
178,1637881783646650369,نکوست نامگذاری سال به عنوان سال اتحاد ملی توسعه اقتصادی و سیاسی باشد سه فاکتور تعهد تخصص و تجربه در واگذاری منصب در نظر گرفته شود عمل گرایی جایگزین اکتفا ورزیدن به شعار شود مبارزه با فساد در اولویت برنامه های قوه قضاییه قرار گیرد,anger,1,1,0,1,0,0
179,1629410988851187717,درد اینه مسئولین که به فکر مردم نیستن خود مردمم به فکر هم نیستن حقیقتا چیزایی که میبینم قلبم و به درد میاره انصاف و شرف رو بعضیا بوسیدن گذاشتن کنار چرا به این فک نمیکنید که اون دنیایی هم هست حسابرسی هم خواهد بود,sadness,1,1,1,1,0,1
180,1602359982342770697, ما مردم طرف تو اروپا و آمریکا میگرده و دنبال پتیاره بازیشه اونوقت جوون مردم جونشو میگیره کف دستش تو خیابونا بعد میگا ما مردم به نام اینا به کام تو و امثال تو,anger,1,1,1,1,0,1
181,1504608629936250883,امروز اینقدر سرلخت آفتاب داغ خوردیم برنزه شدیم گرامیان از فردا دوباره برمی‌گردیم به ادامه فصل قشنگ زمستان,happiness,0,0,0,1,1,0
182,1455770715018436611,یادش بخیر سالم بود می رفتم مدرسه برگشتنی برادرم که سالش بود میومد دنبالم که کسی مزاحمم نشه خیلی باحال بود کلی احساس امنیت می کردم,happiness,0,0,0,0,1,0
183,1496956032924491782,اولیانوف ما امروز به فتح کیف و همچنین توافق هسته ای بسیار نزدیکیم,happiness,0,0,0,0,1,0
184,1637188166909059075,توافق ایران و عربستان بالاخره نشان خواهد داد که میزان نفوذ جمهوری اسلامی بر حوثیها چقدر است اینکه انصارالله یمن مانند حزب‌الله یا حشد شعبی نیست برکسی پوشیده نیست اما درباره میزان نفوذ تهران بر یمنی‌ها توافق نظر وجود ندارد آیا آنها به خاطر این توافق از منافعشان دست میکشند,sadness,1,1,1,1,1,0
185,1430610723722387458,ما از عروسک کمتریم آنها مرده بودند و زندگی می‌کردند ما زندگی می‌کنیم و مرده ایم,sadness,1,1,1,1,0,1
186,1630251037075607552,امیرحسین بساطی ساله اهل کرمانشاه در شهریور توسط رژیم اسلامی مورد اصابت گلوله مستقیم قرار گرفت و در خیابان در حال خونریزی رها شد خانواده او یک هفته بعد از جستجو او را از یک عکس به اشتراک گذاشته شده در اینترنت پیدا کردند,fear,1,1,1,1,0,1
187,1643779105534640128,تا ابد هرچه کریم است به قربان حسن,happiness,0,0,0,0,1,0
188,1660666960164601859,گر بدی گفتند از من من نگفتم بد ترا این قدر گفتم که یارا تنگ خویی اندکی در جمال و حسن و خوبی در جهانت یار نیست شکرستانی و لیکن ترش رویی اندکی,sadness,1,1,0,1,0,0
189,1505093111520841728,هرگاه دولت ها به اندیشه و مرام رهبری نزدیکتر میشوند مردم روی آرامش بیشتری را حس می کنندونسیم خدمت و عدالت وزیدن می گیرد از این نیمه شعبان که تولد امید و نجات است به استقبال سال گره گشایی از کار فروبسته خلق و افق های روشن می رویم,happiness,0,0,0,0,1,0
190,1491344042701254658,بر خلاف تصور عام وظیفه‌ی مغز و ذهن پیدا کردن حقیقت نیست بلکه وظیفه‌ی مغز مانند سیستم ایمنی محافظت از ماست,other,0,0,0,0,0,0
191,1477850145911881732,امروز رو با این فکر شروع کردم که من چرا تا الان که سی و سه سالمه هنوز اونقدر پول دار نشدم که همین الان سوار ماشینم شم و به جای سر کار رفتن برم اسب فروشی یه چک بکشم اسبم رو بخرم و بیام,sadness,1,1,1,1,0,1
192,1645995959984304128,رها کن این دایره رنج را بخند,sadness,0,0,0,1,0,0
193,1636366661807931394, دفعه دیگه ازاد بشه صدای نفس کشیدنشم بزور میاد به اقتدار ج ا افتخار میکنیم,happiness,0,0,0,0,1,0
194,1644969275747180544, اونی که وسط میدون آزادی رقصید و بوسید اونم در اوج اعتراضات و زندانی و شکنجه و بعد با وثیقه آزاد شدند قبلا تجربه شده اما بسیار کمه به امید اینکه همه‌ی ما روزی با شادی در شلوغ‌ترین میدانهای شهر برقصیم,sadness,1,1,1,1,0,0
195,1635362047167971329,سرپوش‌گذاشتن بر مسمومیت‌ها و دستگیری به اتهام شایعه پراکنی هدف رژیم از دستگیری نفر در رابطه با مسمومیت‌ها چیست آیا رژیم با سرکوب می تواند روی جنایت مسمومیت دانش آموزان سرپوش بگذارد گفتگو با همایون سیم لقایی تحلیلگر امور سیاسی از آلمان,sadness,1,1,1,1,0,1
196,1660878418420850688,ببینین دیگه چقدر بی انگیزه ام و نا امید شدم ازتون که روز فرفریا از خودم عکس نذاشتم دیگه کم کم باید میدونو خالی کنیم جامونو بدیم به جوون ترا ههههععععیییی روزگاااار,sadness,1,1,0,1,0,0
197,1660447420570804224,جوان ایرانی برای فرار از فکر و خیال و افسردگی نشسته تئوری فیک بودن بریتنی اسپیرز رو مبینه این موقع صبح زیباست واقعا,happiness,0,0,0,0,1,0
198,1660023188045135872,سالهاست پشت صخره آمریکا گیر افتاده اید و سر و‌ کله ملت را می کوبید به صخره شاید صخره بشکند جای سالم در سر تا پای ایران نمانده ایکاش دور زدن صخره را بلد بودید,anger,1,1,1,1,0,0
199,1645360146732703744,قیمت به بیش از یک میلیارد و میلیون رسیده یعنی با دلار تحریفی هزار دلار با نرخ مبادله‌ای هزار دلار قیمت خورده قیمت کارخونه هم میلیون ابلاغ شد تازه این فرغون داخلیه وارداتی‌ها با دلار هزار تومانی معامله میشن حذف مصوبه واردات خودروی کارکرده خیانت در حق ملت بود,anger,1,1,1,1,0,1
200,1482697267362467840,فکر نکنم روزی پیش بیاد که من از نامجو گوش دادن خسته بشم,sadness,1,1,0,1,0,1
201,1619604764668628992,این دویلت قراراست با دوطرح خفقان و مولدسازی آخرین تیشه ها به باقیمانده ریشه های کشور بزنند و ماموریت ویرانگری دین ودنیای حکومت جمهوری اسلامی را تمام کرده و پایان تلخ ایران را رقم بزنند,disgust,1,1,1,1,0,1
202,1639647042359140352,یا رب ساعدنا علی الرویه الواضحه منذ البدایه نحن الذین نری الامور بقلوبنا خدایا بهمون کمک کن که از همون اول واضح ببینیم ما آدمهایی هستیم که با قلبمون می‌بینیم,happiness,0,0,0,0,1,0
203,1637458500396744704,دیشب یه اسپیس رفتم یه نقد بکنم بهش ما وسط براندازی جمهوری اسلامی هستیم رژیم رو تا لبه سرنگونی آوردیم سهم خواهی و دعواهای اپوزیسیون باعث شد در مردم سستی ایجاد بشه الان هم رژیم راه افتاده داره یارگیری منطقه ای میکنه الان واقعا وقت بحث اینه که سیستم بعد از ج ا چی باشه,anger,1,1,1,1,0,0
204,1581135081447383041,چرا زدی چرا کشتی چون فحش ناموس داد,anger,1,1,0,1,0,1
205,1644783797592883203,سیاست نوآوری خروج از بن بست های سیاسی به خیزش مهسا امینی بنگرید اولین در نوع خود بود پس با حمایت جهانی همراه شد رفع خطر بازیهای تکراری تجربه تلخ فروپاشی شاهنشاهی ایران در کنار اندوخته های پیشین کافی نیست چون بازهم خطردر کمین به عربستان بنگرید ,fear,1,1,1,1,0,0
206,1656381034550665216,دم پارلمان سوئد گرم کلهم اجمعین,happiness,0,0,0,0,1,0
207,1644992096590241793,تجمع بازنشستگان اصفهان مقابل سازمان تامین اجتماعی فروردین ایران,sadness,0,0,0,1,0,0
208,1399037090214596616,زندگی از اونجایی تلخ میشه که حتی فیلم کمدی هم اشکتو درمیاره خندیدن دیگه دردبی درمان نمیشه,sadness,1,1,1,1,0,1
209,1644810466949201920,بیاد جاویدنام حمیدرضا روحی و تمام عزیزانمان که که جان در راه آزادی ایران دادند روحشان شاد,sadness,0,0,0,1,0,0
210,1623760785829765121,فیلم دردناک کمین کله بر و شلیک پاسداران به کولبران در نوسود کرمانشاه ,sadness,1,1,1,1,0,1
211,1656776120375623681,حسین زمان رفت وغم‌انگیز رفت زیاد نخوند اماصداش موند یه جورایی مثل گلنراقی شاید از همون مغضوب بود وقتی صداسیما تازه پاپ راشروع کرده بود خیلی زود محدود و ممنوع شد میتونست بگه فعلا معروفتر بشم بعد ابراز عقیده کنم اماوقت تلف نکرد هنوز هیجان شنیدن صداش تو اون سالها بامنه,sadness,0,0,0,1,0,0
212,1480860773924626437,ویکتورهوگو میگه خنداندن افراد موجب فراموشی مشکلاتشان می‌شود چه انسان نیکوکاری ‌ست آن کس که فراموشی را به دیگران هدیه می‌دهد,happiness,0,0,0,0,1,0
213,1660837372316065792,چون تو آن روبند را از روی چون مه برکنی چون قضای آسمانی توبه ها را بشکنی منگر اندر شور و بد مستی من ای نیک عهد بنگر آخر در میی کندر سرم می افکنی,sadness,1,1,1,1,0,1
214,1516470334475616264,منم دوسدارم عکسای تغیراتمو بذارم و فیواستار بگیرم ولی از سالگی به بعد دیگه هیچ تغیری نکردم همینجوری موندم,surprise,0,0,0,1,0,1
215,1400824534006210569,جاده چالوس زیباست ولی تا به حال جاده ی مسیر سردشت رو دیدی,surprise,1,1,0,1,0,1
216,1486266833380458496,خوبه که از سال و با دعوت روباه بنفش به بورس نیومدم,disgust,1,1,1,1,0,1
217,1608035124213604353,دلار همچنان در حال اوج گرفتن و ریال در حال سقوط آزاد سرمایه های مردم دود شد سفره ها جمع آیا در این قوم جوانمردی نیست به فریاد مردم برسد,sadness,1,1,1,1,0,1
218,1654539328175865856,تاسیس وزارت بازرگانی یعنی واردات بیشتر تاسیس وزارت بازرگانی یعنی تولید کمتر تاسیس وزارت بازرگانی یعنی تورم بیشتر تاسیس وزارت بازرگانی یعنی فقر بیشتر آقای مجلس حواست هست داری چه بلایی سر مردم میاری,sadness,1,1,1,1,0,1
219,1646146271898394626,گرونی هایی که هیچ منطقی نداره اذیتتون نمیکنه,anger,1,1,0,1,0,0
220,1473685017079517193,خاکستری خاکستری خاکستری صبح مه باران ابر نگاه خاطره در من ترانه‌ای نبود تو خواندی در من آینه‌ای نبود تو دیدی ریشه‌ای بودم در خواب خاک‌های متبرک بی‌باران در نگاه‌ تو سبز شدم,sadness,0,0,0,1,0,0
221,1618608760871878656,نیازمندان افغانستان برای زنده ماندن در زمستان به کمک‌های بشردوستانه نیاز دارند نیازمندان در افغانستان که به‌دلیل سرمای شدید و شرایط سخت زندگی نمی‌توانند امرار معاش کنند منتظر کمک‌های سازمان‌های بشردوستانه هستند,sadness,1,0,1,1,0,1
222,1432974928584876032,مثلا وقتی یه بچه‌ی شیش‌هفت ساله دارین و تمام شواهد و قرائن حاکی از اینه که گند زدین تو رشد این بچه چی می‌شه که تصمیم می‌گیرین یه بچه‌ی دیگه بیارین با خودتون می‌گین نه نه این خراب شد یه بار دیگه از اول بازیه,anger,1,1,1,1,0,1
223,1488205493424295941,بهترین ایام دوره دانش آموزی دهه فجر بود گروه های سرود تئاتر روزنامه دیواری و چه خاطراتی داشتیم البته الانم میشه فقط چشم ها رو ببندیم و تو ذهنمون اجرای این برنامه های جذاب در مدارس رو ببینیم چون حال و روز این روزهای مدارس آموزش بدون پرورش هست,sadness,1,1,0,1,0,0
224,1620981674627440643,حال و روز ما مشابه کسی است که یکی از نزدیکانش با کارهای تباه و آزار مردم آنان را به ستوه آورده و او را نیز بی‌آبرو کرده و حالا که گرفتار عقوبت و سیر قهقراست باز دست از سوئ رفتار برنمی‌دارد مجال هم نمی‌دهد کسی برای نجاتش کاری بکند فقط مانده تماشا و غصه که,sadness,1,1,1,1,0,1
225,1598635571903176705, تا وقتی اهل سنت ایران زنده هستند و صدالبته خیلی خیلی بیشتر از شماها هزینه این انقلاب رو میدن شما گوه میخورین در باره اسلام زر مفت بزنین حساب شیعه از اسلام جداست قبل از همه چیز هدفتون رو درست انتخاب بکنید مسلمانان برای آزادی همه در تلاش و فداکاری هستند,anger,1,1,0,1,0,0
226,1654794480870981632,ضدانقلاب فقط کسی که آن طرف آب نشسته و دستور آشوب می دهد نیست تک تک کسانی که با رانت و سرمایه اجتماعی نظام را از بین می برند ضد انقلاب هستند؛ از جمله نمایندگانی که در اوج مشکلات مردم و بلوای قرعه کشی برای خرید یک ماشین معمولی با قیمت گزاف با رانت ماشین شاسی بلند گرفته اند,anger,1,1,1,1,0,1
227,1637935266618036224,عضو مجلس ارتجاع دولت تصورش این است که از رهگذر نوسانات قیمت ارز کسریهای خودش را جبران کند اسفند,anger,1,1,1,1,0,1
228,1505210504981225485,میگن از امید گفتن توی این روزا مثل گول زدن می‌مونه اما تو امید بده شاید یکی گول خورد خندید بخاطرش بخشید بخاطرش ادامه داد,sadness,0,0,0,1,0,0
229,1644732463652937729, اصولا به هیچ انسانی توهین نمیکنم ولی تو انسان نیستی بیشرف حرامزاده و مصداقی از یک بیمار روانی و بستری لازم و به دلیل جسارت به کسی که دستش از دنیا کوتاهه کیومرث پوراحمد ریپورت بلاک میشی,disgust,1,1,0,1,0,1
230,1659968060298592256,تاکنون وکیل دادگستری به دادسرای امنیت احضار شدند در آخرین مورد احضار محمدحسین آقاسی است که امروز به شعبه دادسرای اوین احضار شده است او می‌گوید ظاهرا وکلا رصد می‌شوند و اگر مطلبی برخلاف دیدگاه رسمی منتشر کنند تحت تعقیب قرار می‌گیرند مگر اینکه متعهد به عدم تکرارشوند,sadness,1,0,1,1,0,0
231,1659138845810499586,یکیتون خیلی با کمالات ومتشخص وخوشگل ومهربان وجذابه,happiness,0,0,0,0,1,0
232,1562012671876009984,به اون پزشکایی که تو کار ساخت وسازن روز پزشک رو تبریک نگین,sadness,1,1,0,1,0,1
233,1400575307271360514,معجزه یعنی همینکه در میان روضه‌ات هرکه گریان می‌شود تا خانه خندان می‌رود,happiness,0,0,0,1,1,0
234,1488511450620444675,اما آنکه به عرصه رسانه ورود قدرتمند و مطالبه گرانه و دغدغه مند داشته و نان بازویش را می خورد و قلم ش را به نفع مردم و منافعشان می چرخاند هم نان سالمتری می خورد و هم قامت عزت ش بلندتر می شود؛ و چه افتخاری ارزنده تر از قد بلند و سینه سپر در روزگار فساد و تزویر,other,0,0,0,0,0,0
235,1659650249596743680,دم بچه‌های تهرانپارس گرم دم بچه های صادقیه گرم دم بچه‌هاس ستارخان گرم دم بچه‌های گوهردشت گرم دم بچه‌های اصفهان گرم فراخوان از داخل که بیاد همینه بیشترم میشیم این انقلاب زنده‌ست حالا برو سر مزار اونی که کشتی اون لبخند چندش‌آورتو جمع کن مواجب بگیر بچه کش,anger,1,1,1,1,0,1
236,1482371571910168576,تلنگرانه برای شاد بودن کافیست کمتر فکر کنید بیشتر احساس کنید کمتر اخم کنید بیشتر لبخند بزنید کمتر قضاوت کنید بیشتر بپذیرید کمتر گلایه کنید بیشتر سپاسگزار باشید,happiness,0,0,0,0,1,0
237,1637582163808796673,حاکمان اعدام می کنند تا مرعوب کنند و زمینه های اعتراض و اتحاد و سازماندهی برای مبارزه جمعی را با توسل به ترس از کشتار دولتی از بین ببرند توفان توئیتری در حمایت از زندانی سیاسی عرب اهوازی که جانشان درخطر هستند,sadness,1,1,1,1,0,1
238,1625565987767451648,ای کاش میشد مثل دوران دانشجویی بدون محافظه‌کاری به تکلیف عمل کرد و بدون ملاحظه قلم زد ای کاش مجبور نبودیم روزی هزار بار فریاد رو در گلو خفه کنیم یا چند ده بار پیش‌نویس آماده کنیم و پاره کنیم صد بار لب گشودم و بیرون نریختم خونها که موج میزند از سینه تا لبم,sadness,1,1,1,1,0,0
239,1644336327167561729,خدایی پدر حمیدرضا روحی رو بردن زندان و ما نشستیم حقیقت داره,sadness,1,1,1,1,0,1
240,1577524060182937600,پرسپولیس پیروزی دربی امیدها را هم از آن خود کرد,sadness,1,1,0,1,0,0
241,1637535368789762048,پشمام انتقام فقط اینه بقیه حتی اداش رو هم در نمیارن زنه چاق بوده شوهرش طلاقش داده لاغر کرده زن برادر شوهرش شده,anger,1,1,1,1,0,1
242,1656915829319974914, صلوات دهان را خوشبو میکند ماکسیم گورکی نویسنده شهیر روسی,happiness,0,0,0,0,1,0
243,1626601020833890305,در اتفاقی تکان دهنده داوری که در حال قضاوت در مسابقات لیگ فوتبال بانوان جمهوری دموکراتیک کنگو بود مورد حمله بازیکنان زن قرار گرفت العین فارسی,fear,1,1,1,1,0,1
244,1644908974133727238,اون موقعی که قبر هنوز سنگ نداشت یه روز رفتم بهشت زهرا و با خودم یه عکس قشنگ بردم گذاشتم سر خاک برادرم یه پیرمرده اومد خم شد عکس رو دید و بلند داد زد ای خاک حرامت باد ای خاک حرامت باد,sadness,0,0,1,1,0,1
245,1632434508464046082,با این مصوبات شاهکار مجلس انقلابی سال دیگه من یک میلیون هفتصد میره رو حقوقم همکارم شیش میلیون و پونصد ناقابل البته از مجلسی که رئیسش در راستای حمایت از تولید ملی سیسمونی رو از ترکیه وارد میکنه و مصوبه شفافیت آرائ اون به زباله دان تاریخ پیوسته بیشتر از این هم انتظار نمیره,anger,1,1,1,1,0,1
246,1617799113420197890,سروش پلاس میلیون کاربر ثبت‌نامی داریم می‌توانیم پذیرای میلیون کاربر هم باشیم در چهار ماه اخیر و با افزایش محدودیت‌ها اعلام رشد کاربران پیام‌رسان‌های بومی نیز شدت گرفته است حال سروش پلاس با انتشار بیانیه‌ای اعلام کرده امکان میزبانی از میلیون کاربر را دارد,happiness,0,0,0,0,1,0
247,1582073924820512768,آخه کی تورو آدم حساب می‌کنه مردک بی سواد,anger,1,1,0,1,0,1
248,1644979287156457472,شما میتونید یک انقلابی رو زندانی کنید ولی انقلاب رو هرگز نمیتونید زندانی کنید,anger,1,1,1,1,0,1
249,1612540118908149766,واکنش به جعل نام برای خلیج فارس وظیفه همه ایرانیان است احسان هوشمند جامعه شناس در یادداشتی به رویداد شوم جعل نام برای خلیج فارس در بازی های فوتبال در عراق پرداخته و پرسش هایی را درباره مسائل حل نشده دوران دفاع مقدس ایران در برابر عراق طرح کرده است,sadness,1,1,1,1,0,0
250,1621766559428378624,اعترافی دگر عصبانیت مزدوران شبکه سعودی اینترنشنال از التماس غربی‌ها و آمریکا برای مذاکره با ایران آمریکا فقط حرف می‌زند؛ هنوز به روش‌های مختلف به ایران التماس می‌کنند که سر میز مذاکره برگردد و توافق هسته‌ای را به پیش ببرد تازه موارد اصلی را هم بیان نکردید,anger,1,1,0,1,0,1
251,1645003366114705408,یا مهدی چشم آلوده کجا دیدن دلدار کجا دل سرگشته کجا وصف رخ یار کجا قصه عشق من و زلف تو دیدن دارد نرگس مست کجا همدمی خار کجا سر عاشق شدنم لطف طبیبانه توست ور نه عشق تو کجا این دل بیمار کجا,sadness,0,0,0,1,0,0
252,1644811785411723268,بعد از هزار سال نشستم شب یلدا می‌بینم و هزار‌بار بدتر از بار اول اشک و اشک و اشک حالا دیگه بقرصی می‌قرصیا وا‌بدی وا‌میدیا,sadness,1,1,1,1,0,0
253,1496857334488117249,از پارسا پیروزفر توی یاغی رو نمایی شد حالا فقط لحظه شماری میکنم واسه رو نمایی از طناز طباطبایی,other,0,0,0,0,0,0
254,1659983794605109250,چندبار این تجربه رو داشتم که وقتی توییتی زیاد لایک می‌خوره یهو یه سری از سایبری‌ها شروع می‌کنن به چرت و پرت گفتن انگار که بهشون دیکته می‌شه فلان توییت فلانی رو بزنین آخریش سر همین توییت اهدای خون بود الان دیدم دو سه نفر چرت و پرت گفتن که به پدرم هم ربط داشت بدجور کثافتین,disgust,1,1,1,1,0,1
